"","MAG","sample_name","sample_title","sample_name_ncbi_full","Site.x","Sample","Completeness","Conatmination","Strain_het","Size","Contigs","GC","N50","seqid","Site.y","bioproject_accession","SRA_accession","year","collection_date","depth","X.env_broad_scale","X.env_local_scale","X.env_medium","X.geo_loc_name","X.lat_lon","alkalinity","alkalinity_method","alkyl_diethers","altitude","aminopept_act","ammonium","atmospheric_data","bac_prod","bac_resp","bacteria_carb_prod","biomass","bishomohopanol","bromide","calcium","carb_nitro_ratio","chem_administration","chloride","chlorophyll","collection_method","conduc","density","diether_lipids","diss_carb_dioxide","diss_hydrogen","diss_inorg_carb","diss_inorg_nitro","diss_inorg_phosp","diss_org_carb","diss_org_nitro","diss_oxygen","down_par","elev","fluor","glucosidase_act","isolation_source","light_intensity","magnesium","mean_frict_vel","mean_peak_frict_vel","misc_param","n_alkanes","neg_cont_type","nitrate","nitrite","nitro","omics_observ_id","org_carb","org_matter","org_nitro","organism_count","oxy_stat_samp","part_org_carb","part_org_nitro","perturbation","petroleum_hydrocarb","ph","phaeopigments","phosphate","phosplipid_fatt_acid","photon_flux","pos_cont_type","potassium","pressure","primary_prod","redox_potential","ref_biomaterial","rel_to_oxygen","salinity","samp_collect_device","samp_mat_process","samp_size","samp_store_dur","samp_store_loc","samp_store_temp","samp_vol_we_dna_ext","silicate","size_frac","size_frac_low","size_frac_up","sodium","soluble_react_phosp","source_material_id","sulfate","sulfide","suspend_part_matter","temp","tidal_stage","tot_depth_water_col","tot_diss_nitro","tot_inorg_nitro","tot_nitro","tot_part_carb","tot_phosp","turbidity","water_current","description","derived_from","GTDB classification","Domain","Phylum","Class","Order","Family","Genus","Species","sample_name_ncbi"
"393","samp_4322_VAMB_308","F1-60-MAGs027 sp016870295_LV_16_2. Homa Bay Pier_2022","LV_16_samp_4322_2. Homa Bay Pier_2022","Actinomycetota bacterium_LV_16_2. Homa Bay Pier_2022","2. Homa Bay Pier","samp_4322",76.25,20.23,78.12,2.159276,1985,62.5,1377,"LV_16","2. Homa Bay Pier","PRJNA1119566","SAMN41659685",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.522_34.45441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"308.47218 (ug/L)","0.231(umol/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,"20.096(umol/L)","0.22 micron",NA,NA,NA,"42(ug/L)",NA,NA,NA,NA,"26.9degree C",NA,"2m ",NA,NA,NA,NA,"ND","21.9NTU",NA,"Bloom gradient pier","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659685  (SRA SUB14491329)","d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__F1-60-MAGs027;s__F1-60-MAGs027 sp016870295","Bacteria","Actinomycetota",NA,NA,NA,NA,NA,"Actinomycetota bacterium"
"394","samp_4322_VAMB_355","RFTU01 sp._LV_16_2. Homa Bay Pier_2022","LV_16_samp_4322_2. Homa Bay Pier_2022","Betaproteobacteria bacterium_LV_16_2. Homa Bay Pier_2022","2. Homa Bay Pier","samp_4322",75.86,4.31,100,2.193849,839,66.2,3444,"LV_16","2. Homa Bay Pier","PRJNA1119566","SAMN41659685",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.522_34.45441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"308.47218 (ug/L)","0.231(umol/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,"20.096(umol/L)","0.22 micron",NA,NA,NA,"42(ug/L)",NA,NA,NA,NA,"26.9degree C",NA,"2m ",NA,NA,NA,NA,"ND","21.9NTU",NA,"Bloom gradient pier","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659685  (SRA SUB14491329)","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__RFTU01;s__","Bacteria","Pseudomonadota","Betaproteobacteria",NA,NA,NA,NA,"Betaproteobacteria bacterium"
"395","samp_4322_VAMB_390","Limnocylindrus sp._LV_16_2. Homa Bay Pier_2022","LV_16_samp_4322_2. Homa Bay Pier_2022","Chloroflexota bacterium_LV_16_2. Homa Bay Pier_2022","2. Homa Bay Pier","samp_4322",75.46,2.78,100,1.022962,350,62.8,4593,"LV_16","2. Homa Bay Pier","PRJNA1119566","SAMN41659685",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.522_34.45441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"308.47218 (ug/L)","0.231(umol/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,"20.096(umol/L)","0.22 micron",NA,NA,NA,"42(ug/L)",NA,NA,NA,NA,"26.9degree C",NA,"2m ",NA,NA,NA,NA,"ND","21.9NTU",NA,"Bloom gradient pier","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659685  (SRA SUB14491329)","d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__Limnocylindrales;f__Limnocylindraceae;g__Limnocylindrus;s__","Bacteria","Chloroflexota",NA,NA,NA,NA,NA,"Chloroflexota bacterium"
"396","samp_4323_concoct_169","UBA966 sp._LV_17_3. Homa Bay Water Intake_2022","LV_17_samp_4323_3. Homa Bay Water Intake_2022","Phycisphaerales bacterium_LV_17_3. Homa Bay Water Intake_2022","3. Homa Bay Water Intake","samp_4323",77.21,3.34,75,2.106045,1042,72.3,2181,"LV_17","3. Homa Bay Water Intake","PRJNA1119566","SAMN41659686",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.5214_34.45083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.14295 (ug/L)","0.288(umol/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,"365.631(umol/L)","0.22 micron",NA,NA,NA,"42(ug/L)",NA,NA,NA,NA,"26.6degree C",NA,"4m ",NA,NA,NA,NA,"ND","19.6NTU",NA,"Bloom gradient water intake","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659686  (SRA SUB14491329)","d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA966;s__","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales",NA,NA,NA,"Phycisphaerales bacterium"
"397","samp_4323_concoct_170","JJ008 sp._LV_17_3. Homa Bay Water Intake_2022","LV_17_samp_4323_3. Homa Bay Water Intake_2022","Sphingomonadales bacterium_LV_17_3. Homa Bay Water Intake_2022","3. Homa Bay Water Intake","samp_4323",75.78,22.32,90.91,1.75127,891,48.8,2090,"LV_17","3. Homa Bay Water Intake","PRJNA1119566","SAMN41659686",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.5214_34.45083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.14295 (ug/L)","0.288(umol/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,"365.631(umol/L)","0.22 micron",NA,NA,NA,"42(ug/L)",NA,NA,NA,NA,"26.6degree C",NA,"4m ",NA,NA,NA,NA,"ND","19.6NTU",NA,"Bloom gradient water intake","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659686  (SRA SUB14491329)","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA,"Sphingomonadales bacterium"
"398","samp_4323_concoct_172","BACL27 sp._LV_17_3. Homa Bay Water Intake_2022","LV_17_samp_4323_3. Homa Bay Water Intake_2022","Acidimicrobiaceae bacterium_LV_17_3. Homa Bay Water Intake_2022","3. Homa Bay Water Intake","samp_4323",85.9,17.95,87.5,1.925107,798,50.2,2758,"LV_17","3. Homa Bay Water Intake","PRJNA1119566","SAMN41659686",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.5214_34.45083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.14295 (ug/L)","0.288(umol/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,"365.631(umol/L)","0.22 micron",NA,NA,NA,"42(ug/L)",NA,NA,NA,NA,"26.6degree C",NA,"4m ",NA,NA,NA,NA,"ND","19.6NTU",NA,"Bloom gradient water intake","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659686  (SRA SUB14491329)","d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__BACL27;s__","Bacteria","Actinomycetota","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae",NA,NA,"Acidimicrobiaceae bacterium"
"399","samp_4323_concoct_185","UBA967 sp._LV_17_3. Homa Bay Water Intake_2022","LV_17_samp_4323_3. Homa Bay Water Intake_2022","Spartobacteria bacterium_LV_17_3. Homa Bay Water Intake_2022","3. Homa Bay Water Intake","samp_4323",82.32,3.66,50,2.579049,1010,58.4,2982,"LV_17","3. Homa Bay Water Intake","PRJNA1119566","SAMN41659686",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.5214_34.45083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.14295 (ug/L)","0.288(umol/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,"365.631(umol/L)","0.22 micron",NA,NA,NA,"42(ug/L)",NA,NA,NA,NA,"26.6degree C",NA,"4m ",NA,NA,NA,NA,"ND","19.6NTU",NA,"Bloom gradient water intake","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659686  (SRA SUB14491329)","d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Terrimicrobiaceae;g__UBA967;s__","Bacteria","Verrucomicrobiota","Spartobacteria",NA,NA,NA,NA,"Spartobacteria bacterium"
"400","samp_4323_concoct_198","JACTMZ01 sp._LV_17_3. Homa Bay Water Intake_2022","LV_17_samp_4323_3. Homa Bay Water Intake_2022","Chthoniobacterales bacterium_LV_17_3. Homa Bay Water Intake_2022","3. Homa Bay Water Intake","samp_4323",84.36,19.8,85.45,2.471507,1191,61.1,2185,"LV_17","3. Homa Bay Water Intake","PRJNA1119566","SAMN41659686",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.5214_34.45083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.14295 (ug/L)","0.288(umol/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,"365.631(umol/L)","0.22 micron",NA,NA,NA,"42(ug/L)",NA,NA,NA,NA,"26.6degree C",NA,"4m ",NA,NA,NA,NA,"ND","19.6NTU",NA,"Bloom gradient water intake","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659686  (SRA SUB14491329)","d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__JACTMZ01;g__JACTMZ01;s__","Bacteria","Verrucomicrobiota","Spartobacteria","Chthoniobacterales",NA,NA,NA,"Chthoniobacterales bacterium"
"401","samp_4323_concoct_228","UBA1268 bacterium_LV_17_3. Homa Bay Water Intake_2022","LV_17_samp_4323_3. Homa Bay Water Intake_2022","Planctomycetia bacterium_LV_17_3. Homa Bay Water Intake_2022","3. Homa Bay Water Intake","samp_4323",76.37,7.24,54.55,2.734359,1367,69.1,2158,"LV_17","3. Homa Bay Water Intake","PRJNA1119566","SAMN41659686",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.5214_34.45083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.14295 (ug/L)","0.288(umol/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,"365.631(umol/L)","0.22 micron",NA,NA,NA,"42(ug/L)",NA,NA,NA,NA,"26.6degree C",NA,"4m ",NA,NA,NA,NA,"ND","19.6NTU",NA,"Bloom gradient water intake","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659686  (SRA SUB14491329)","d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__UBA1268;g__;s__","Bacteria","Planctomycetota","Planctomycetia",NA,NA,NA,NA,"Planctomycetia bacterium"
"402","samp_4323_metadecoder_402","QWPN01 sp._LV_17_3. Homa Bay Water Intake_2022","LV_17_samp_4323_3. Homa Bay Water Intake_2022","Pirellulales bacterium_LV_17_3. Homa Bay Water Intake_2022","3. Homa Bay Water Intake","samp_4323",94.25,0,0,3.007915,151,69.9,24142,"LV_17","3. Homa Bay Water Intake","PRJNA1119566","SAMN41659686",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.5214_34.45083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.14295 (ug/L)","0.288(umol/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,"365.631(umol/L)","0.22 micron",NA,NA,NA,"42(ug/L)",NA,NA,NA,NA,"26.6degree C",NA,"4m ",NA,NA,NA,NA,"ND","19.6NTU",NA,"Bloom gradient water intake","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659686  (SRA SUB14491329)","d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__UBA1268;g__QWPN01;s__","Bacteria","Planctomycetota","Planctomycetia","Pirellulales",NA,NA,NA,"Pirellulales bacterium"
"403","samp_4323_semibin_23","Rhabdaerophilum sp._LV_17_3. Homa Bay Water Intake_2022","LV_17_samp_4323_3. Homa Bay Water Intake_2022","Methylobacterium sp._LV_17_3. Homa Bay Water Intake_2022","3. Homa Bay Water Intake","samp_4323",94.18,0.47,66.67,3.174267,204,64.3,22182,"LV_17","3. Homa Bay Water Intake","PRJNA1119566","SAMN41659686",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.5214_34.45083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.14295 (ug/L)","0.288(umol/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,"365.631(umol/L)","0.22 micron",NA,NA,NA,"42(ug/L)",NA,NA,NA,NA,"26.6degree C",NA,"4m ",NA,NA,NA,NA,"ND","19.6NTU",NA,"Bloom gradient water intake","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659686  (SRA SUB14491329)","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Rhabdaerophilum;s__","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Methylobacterium",NA,"Methylobacterium sp."
"404","samp_4323_semibin_5","Limnohabitans_A sp._LV_17_3. Homa Bay Water Intake_2022","LV_17_samp_4323_3. Homa Bay Water Intake_2022","Limnohabitans sp._LV_17_3. Homa Bay Water Intake_2022","3. Homa Bay Water Intake","samp_4323",76.82,1.61,40,2.07359,375,62.9,6349,"LV_17","3. Homa Bay Water Intake","PRJNA1119566","SAMN41659686",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.5214_34.45083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.14295 (ug/L)","0.288(umol/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,"365.631(umol/L)","0.22 micron",NA,NA,NA,"42(ug/L)",NA,NA,NA,NA,"26.6degree C",NA,"4m ",NA,NA,NA,NA,"ND","19.6NTU",NA,"Bloom gradient water intake","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659686  (SRA SUB14491329)","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Limnohabitans_A;s__","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans",NA,"Limnohabitans sp."
"405","samp_4324_concoct_106","UBA1268 bacterium_LV_18_3. Homa Bay Water Intake_2022","LV_18_samp_4324_3. Homa Bay Water Intake_2022","Planctomycetia bacterium_LV_18_3. Homa Bay Water Intake_2022","3. Homa Bay Water Intake","samp_4324",81.16,21.49,46.15,3.789425,1865,68.7,2177,"LV_18","3. Homa Bay Water Intake","PRJNA1119566","SAMN41659687",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.5214_34.45083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.97826 (ug/L)","0.344(umol/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,"291.288(umol/L)","0.22 micron",NA,NA,NA,"42(ug/L)",NA,NA,NA,NA,"26.6degree C",NA,"4m ",NA,NA,NA,NA,"ND","19.6NTU",NA,"Bloom gradient water intake ","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659687  (SRA SUB14491329)","d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__UBA1268;g__;s__","Bacteria","Planctomycetota","Planctomycetia",NA,NA,NA,NA,"Planctomycetia bacterium"
"406","samp_4324_concoct_141","JACTMZ01 sp._LV_18_3. Homa Bay Water Intake_2022","LV_18_samp_4324_3. Homa Bay Water Intake_2022","Chthoniobacterales bacterium_LV_18_3. Homa Bay Water Intake_2022","3. Homa Bay Water Intake","samp_4324",83.78,10.81,67.86,2.053476,1015,61.4,2171,"LV_18","3. Homa Bay Water Intake","PRJNA1119566","SAMN41659687",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.5214_34.45083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.97826 (ug/L)","0.344(umol/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,"291.288(umol/L)","0.22 micron",NA,NA,NA,"42(ug/L)",NA,NA,NA,NA,"26.6degree C",NA,"4m ",NA,NA,NA,NA,"ND","19.6NTU",NA,"Bloom gradient water intake ","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659687  (SRA SUB14491329)","d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__JACTMZ01;g__JACTMZ01;s__","Bacteria","Verrucomicrobiota","Spartobacteria","Chthoniobacterales",NA,NA,NA,"Chthoniobacterales bacterium"
"407","samp_4324_concoct_157","Limnocylindrus sp._LV_18_3. Homa Bay Water Intake_2022","LV_18_samp_4324_3. Homa Bay Water Intake_2022","Chloroflexota bacterium_LV_18_3. Homa Bay Water Intake_2022","3. Homa Bay Water Intake","samp_4324",79.05,1.76,20,1.043692,396,62.8,3165,"LV_18","3. Homa Bay Water Intake","PRJNA1119566","SAMN41659687",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.5214_34.45083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.97826 (ug/L)","0.344(umol/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,"291.288(umol/L)","0.22 micron",NA,NA,NA,"42(ug/L)",NA,NA,NA,NA,"26.6degree C",NA,"4m ",NA,NA,NA,NA,"ND","19.6NTU",NA,"Bloom gradient water intake ","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659687  (SRA SUB14491329)","d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__Limnocylindrales;f__Limnocylindraceae;g__Limnocylindrus;s__","Bacteria","Chloroflexota",NA,NA,NA,NA,NA,"Chloroflexota bacterium"
"408","samp_4324_concoct_93","ELB16-189 sp._LV_18_3. Homa Bay Water Intake_2022","LV_18_samp_4324_3. Homa Bay Water Intake_2022","Cytophagales bacterium_LV_18_3. Homa Bay Water Intake_2022","3. Homa Bay Water Intake","samp_4324",80.37,2.93,30.77,2.760283,1140,43.9,2807,"LV_18","3. Homa Bay Water Intake","PRJNA1119566","SAMN41659687",2022,"6/24/22","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.5214_34.45083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.97826 (ug/L)","0.344(umol/L)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,"291.288(umol/L)","0.22 micron",NA,NA,NA,"42(ug/L)",NA,NA,NA,NA,"26.6degree C",NA,"4m ",NA,NA,NA,NA,"ND","19.6NTU",NA,"Bloom gradient water intake ","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659687  (SRA SUB14491329)","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__ELB16-189;s__","Bacteria","Bacteroidota","Cytophagia","Cytophagales",NA,NA,NA,"Cytophagales bacterium"
