start,end,file,record_id,region,product,KCB_hit,new_header
0,21817,samp_4445_concoct_1415,contig_34,1,T1PKS / NRPS,nocuolin A,samp_4445_concoct_1415_contig_34_T1PKS / NRPS
0,39274,samp_4445_concoct_1415,contig_72,1,NRPS / betalactone / microviridin,anabaenopeptin NZ857/nostamide A,samp_4445_concoct_1415_contig_72_NRPS / betalactone / microviridin
0,8768,samp_4445_concoct_1415,contig_85,1,terpene,NA,samp_4445_concoct_1415_contig_85_terpene
0,12060,samp_4445_concoct_1415,contig_253,1,hglE-KS,heterocyst glycolipids,samp_4445_concoct_1415_contig_253_hglE-KS
0,23515,samp_4445_concoct_1415,contig_372,1,T1PKS / hglE-KS,heterocyst glycolipids,samp_4445_concoct_1415_contig_372_T1PKS / hglE-KS
0,5512,samp_4445_concoct_1415,contig_469,1,terpene,NA,samp_4445_concoct_1415_contig_469_terpene
0,7290,samp_4445_concoct_1415,contig_907,1,NRPS-like,pseudospumigin A/pseudospumigin B/pseudospumigin C/pseudospumigin D/pseudospumigin E/pseudospumigin F,samp_4445_concoct_1415_contig_907_NRPS-like
0,20796,samp_4445_concoct_1415,contig_918,1,lanthipeptide-class-v,NA,samp_4445_concoct_1415_contig_918_lanthipeptide-class-v
0,13964,samp_4445_concoct_1415,contig_928,1,proteusin / RiPP-like,landornamide A,samp_4445_concoct_1415_contig_928_proteusin / RiPP-like
0,20441,samp_4445_semibin_379,contig_282,1,T1PKS / PUFA / hglE-KS,heterocyst glycolipids,samp_4445_semibin_379_contig_282_T1PKS / PUFA / hglE-KS
0,15238,samp_4445_semibin_379,contig_460,1,RRE-containing,NA,samp_4445_semibin_379_contig_460_RRE-containing
0,8791,samp_4445_semibin_379,contig_677,1,terpene,NA,samp_4445_semibin_379_contig_677_terpene
0,7000,samp_4445_semibin_379,contig_755,1,T1PKS,NA,samp_4445_semibin_379_contig_755_T1PKS
0,42008,samp_4322_concoct_184,contig_1,1,NRPS-like,NA,samp_4322_concoct_184_contig_1_NRPS-like
10815,28725,samp_4322_concoct_184,contig_21,1,terpene,NA,samp_4322_concoct_184_contig_21_terpene
3038,15765,samp_4322_concoct_184,contig_61,1,cyanobactin,anacyclamide A10,samp_4322_concoct_184_contig_61_cyanobactin
0,33535,samp_4322_concoct_184,contig_168,1,hglE-KS,heterocyst glycolipids,samp_4322_concoct_184_contig_168_hglE-KS
0,6581,samp_4322_concoct_184,contig_235,1,RiPP-like,NA,samp_4322_concoct_184_contig_235_RiPP-like
0,16516,samp_4322_concoct_184,contig_278,1,terpene,NA,samp_4322_concoct_184_contig_278_terpene
0,29015,samp_4322_concoct_184,contig_336,1,NRPS-like,NA,samp_4322_concoct_184_contig_336_NRPS-like
0,26393,samp_4322_concoct_184,contig_345,1,lanthipeptide-class-v,hassallidin C,samp_4322_concoct_184_contig_345_lanthipeptide-class-v
0,13348,samp_4322_concoct_184,contig_363,1,terpene,NA,samp_4322_concoct_184_contig_363_terpene
20399,68944,samp_4322_concoct_184,contig_368,1,T1PKS / hglE-KS,heterocyst glycolipids,samp_4322_concoct_184_contig_368_T1PKS / hglE-KS
0,8924,samp_4322_concoct_184,contig_380,1,RRE-containing,NA,samp_4322_concoct_184_contig_380_RRE-containing
9605,63076,samp_4322_concoct_184,contig_432,1,NRPS,varlaxin 1046A/varlaxin 1022A,samp_4322_concoct_184_contig_432_NRPS
0,9487,samp_4322_concoct_184,contig_448,1,T1PKS,NA,samp_4322_concoct_184_contig_448_T1PKS
0,5000,samp_4317_concoct_87,contig_17,1,microviridin,microviridin J,samp_4317_concoct_87_contig_17_microviridin
0,10016,samp_4317_concoct_87,contig_150,1,LAP,NA,samp_4317_concoct_87_contig_150_LAP
0,79170,samp_4317_concoct_87,contig_176,1,NRPS / T1PKS / NRPS-like,microcystin LR,samp_4317_concoct_87_contig_176_NRPS / T1PKS / NRPS-like
0,14830,samp_4317_concoct_87,contig_194,1,T1PKS,desmamide A/desmamide B/desmamide C,samp_4317_concoct_87_contig_194_T1PKS
0,7780,samp_4317_concoct_87,contig_199,1,terpene,NA,samp_4317_concoct_87_contig_199_terpene
0,30029,samp_4317_concoct_87,contig_271,1,NRPS / microviridin,anachelin,samp_4317_concoct_87_contig_271_NRPS / microviridin
0,24591,samp_4317_concoct_87,contig_281,1,hglE-KS / PUFA,zeamine/zeamine I/zeamine II/prezeamine/prezeamine I,samp_4317_concoct_87_contig_281_hglE-KS / PUFA
0,12047,samp_4317_concoct_87,contig_310,1,terpene,NA,samp_4317_concoct_87_contig_310_terpene
0,34752,samp_4317_concoct_87,contig_352,1,T1PKS / NRPS-like / T3PKS,merocyclophane C/merocyclophane D,samp_4317_concoct_87_contig_352_T1PKS / NRPS-like / T3PKS
0,22246,samp_4317_concoct_87,contig_394,1,NRPS / NRPS-like,aeruginosin 98-A/aeruginosin 98-B/aeruginosin 98-C,samp_4317_concoct_87_contig_394_NRPS / NRPS-like
0,6098,samp_4317_concoct_87,contig_398,1,cyanobactin,NA,samp_4317_concoct_87_contig_398_cyanobactin
0,5108,samp_4317_concoct_87,contig_400,1,cyanobactin,piricyclamide 7005E1/piricyclamide 7005E2/piricyclamide 7005E3/piricyclamide 7005E4,samp_4317_concoct_87_contig_400_cyanobactin
0,7569,samp_4317_concoct_87,contig_416,1,terpene,NA,samp_4317_concoct_87_contig_416_terpene
0,5423,samp_4317_concoct_87,contig_524,1,cyanobactin,piricyclamide 7005E1/piricyclamide 7005E2/piricyclamide 7005E3/piricyclamide 7005E4,samp_4317_concoct_87_contig_524_cyanobactin
0,13772,samp_4317_concoct_87,contig_551,1,spliceotide,NA,samp_4317_concoct_87_contig_551_spliceotide
0,18055,samp_4317_concoct_87,contig_568,1,NRPS-like / T1PKS,desmamide A/desmamide B/desmamide C,samp_4317_concoct_87_contig_568_NRPS-like / T1PKS
0,21482,samp_4317_concoct_87,contig_620,1,T1PKS,NA,samp_4317_concoct_87_contig_620_T1PKS
0,8400,samp_4317_concoct_87,contig_638,1,terpene,NA,samp_4317_concoct_87_contig_638_terpene
0,37889,samp_4446_concoct_706,contig_218,1,NRPS-like,NA,samp_4446_concoct_706_contig_218_NRPS-like
0,11599,samp_4446_concoct_706,contig_289,1,NRPS-like,NA,samp_4446_concoct_706_contig_289_NRPS-like
0,32273,samp_4446_concoct_706,contig_307,1,hglE-KS,heterocyst glycolipids,samp_4446_concoct_706_contig_307_hglE-KS
0,26560,samp_4446_concoct_706,contig_314,1,lanthipeptide-class-v,hassallidin C,samp_4446_concoct_706_contig_314_lanthipeptide-class-v
0,31332,samp_4446_concoct_706,contig_431,1,hglE-KS / T1PKS,heterocyst glycolipids,samp_4446_concoct_706_contig_431_hglE-KS / T1PKS
3513,16115,samp_4446_concoct_706,contig_536,1,RRE-containing,NA,samp_4446_concoct_706_contig_536_RRE-containing
1594,13651,samp_4446_concoct_706,contig_538,1,terpene,NA,samp_4446_concoct_706_contig_538_terpene
0,15103,samp_4446_concoct_706,contig_595,1,cyanobactin / terpene,anacyclamide A10,samp_4446_concoct_706_contig_595_cyanobactin / terpene
0,13092,samp_4446_concoct_706,contig_611,1,cyanobactin,anacyclamide A10,samp_4446_concoct_706_contig_611_cyanobactin
0,16387,samp_4446_concoct_706,contig_751,1,NRPS,aeruginosin 98-A/aeruginosin 98-B/aeruginosin 98-C,samp_4446_concoct_706_contig_751_NRPS
0,16797,samp_4446_concoct_706,contig_792,1,terpene,NA,samp_4446_concoct_706_contig_792_terpene
0,12069,samp_4446_concoct_706,contig_840,1,terpene,NA,samp_4446_concoct_706_contig_840_terpene
17521,27887,samp_4434_maxbin_358,contig_15,1,microviridin,microviridin 1688/microviridin 1739/microviridin 1748,samp_4434_maxbin_358_contig_15_microviridin
0,10331,samp_4434_maxbin_358,contig_155,1,microviridin,NA,samp_4434_maxbin_358_contig_155_microviridin
0,6546,samp_4434_maxbin_358,contig_177,1,NRPS,aeruginosin 98-A/aeruginosin 98-B/aeruginosin 98-C,samp_4434_maxbin_358_contig_177_NRPS
10191,25738,samp_4434_maxbin_358,contig_243,1,terpene,NA,samp_4434_maxbin_358_contig_243_terpene
0,15683,samp_4434_maxbin_358,contig_254,1,terpene,anacyclamide A10,samp_4434_maxbin_358_contig_254_terpene
0,32854,samp_4434_maxbin_358,contig_268,1,T1PKS / transAT-PKS-like / NRPS-like,aranazole A/aranazole B/aranazole C/aranazole D,samp_4434_maxbin_358_contig_268_T1PKS / transAT-PKS-like / NRPS-like
0,13036,samp_4434_maxbin_358,contig_298,1,NRPS-like,NA,samp_4434_maxbin_358_contig_298_NRPS-like
17220,33533,samp_4434_maxbin_358,contig_424,1,crocagin,NA,samp_4434_maxbin_358_contig_424_crocagin
0,10029,samp_4445_semibin_333,contig_230,1,terpene,NA,samp_4445_semibin_333_contig_230_terpene
0,9275,samp_4445_semibin_333,contig_283,1,terpene,NA,samp_4445_semibin_333_contig_283_terpene
0,14241,samp_4443_semibin_379,contig_6,1,terpene,NA,samp_4443_semibin_379_contig_6_terpene
0,6001,samp_4443_semibin_379,contig_293,1,NRPS-like,nostovalerolactone/9-dehydronostovalerolactone,samp_4443_semibin_379_contig_293_NRPS-like
